1,10796,0,8980,1816,12553,9178,0
2,10994,0,5571,5242,16230,14943,181
3,10761,0,3646,6244,17469,14680,871
4,10837,0,3154,6247,17398,14616,1436
5,10647,0,2576,6215,17235,14634,1856
6,10804,0,2560,6277,17696,14717,1967
7,10742,0,2295,6200,17830,14635,2247
8,10878,0,2255,6285,18443,14451,2338
9,10835,0,2040,6355,18436,14791,2440
10,10780,0,1941,6378,18464,14936,2461
11,10690,0,1812,6295,18822,14704,2583
12,10716,0,1869,6212,19893,14615,2635
13,10896,0,1711,6415,20416,14852,2770
14,10780,0,1650,6262,19958,14718,2868
15,10819,0,1636,6235,20190,14512,2948
16,10805,0,1579,6362,20452,14781,2864
17,10945,0,1509,6418,20781,14795,3018
18,10757,0,1492,6283,20806,14810,2982
19,10824,0,1459,6299,20854,14520,3066
20,10954,0,1395,6552,21053,14905,3007
21,10893,0,1428,6377,21047,14992,3088
22,10903,0,1345,6383,21387,14783,3175
23,10882,0,1429,6316,21805,14736,3137
24,10847,0,1321,6347,21465,14656,3179
25,10681,0,1308,6236,21426,14535,3137
26,10728,0,1273,6201,22035,14634,3254
27,10887,0,1182,6338,22227,14772,3367
28,10920,0,1328,6327,22391,14589,3265
29,10757,0,1254,6173,22460,14844,3330
30,10799,0,1160,6188,22434,14344,3451
31,10676,0,1133,6175,22600,14839,3368
32,10869,0,1084,6366,23163,14925,3419
33,10773,0,1103,6370,22825,14523,3300
34,10983,0,1160,6361,23269,14849,3462
35,11004,0,1124,6393,23608,14655,3487
36,10947,0,1063,6467,23395,14969,3417
37,10716,0,1027,6175,23276,14919,3514
38,10811,0,1060,6342,23250,14667,3409
39,10891,0,1044,6368,23891,14868,3479
40,10898,0,1038,6251,24107,14734,3609
41,10905,0,988,6406,23852,14682,3511
42,10745,0,1017,6136,24275,14895,3592
43,10920,0,1003,6345,24031,14993,3572
44,10847,0,1012,6366,24257,14789,3469
45,10921,0,1050,6266,24844,14909,3605
46,10741,0,946,6317,24816,14655,3478
47,10713,0,939,6162,25090,14836,3612
48,10780,0,925,6358,24689,14833,3497
49,10798,0,975,6389,25335,14639,3434
50,10931,0,928,6308,25244,14420,3695
51,10868,0,931,6315,25291,14799,3622
52,10983,0,938,6398,25805,14593,3647
