1,10796,0,8962,1834,12747,10286,0
2,10994,0,5570,5415,16337,19740,9
3,10761,0,3582,6828,17301,19587,351
4,10837,0,3112,6848,17261,19807,877
5,10647,0,2588,6871,17044,19864,1188
6,10804,0,2476,6925,17609,19878,1403
7,10742,0,2335,6832,17811,19773,1575
8,10878,0,2229,6850,18192,19692,1799
9,10835,0,2060,6836,18514,19625,1939
10,10780,0,1931,6921,18628,19287,1928
11,10690,0,1854,6836,18701,19905,2000
12,10716,0,1848,6756,19763,19668,2112
13,10896,0,1718,7021,20152,19704,2157
14,10780,0,1647,6892,19893,19896,2241
15,10819,0,1667,6858,20186,19364,2294
16,10805,0,1592,6816,20439,19843,2397
17,10945,0,1476,7038,20879,19641,2431
18,10757,0,1463,6918,20673,19383,2376
19,10824,0,1461,6887,20719,19342,2476
20,10954,0,1429,7032,20999,19901,2493
21,10893,0,1451,6908,21203,19773,2534
22,10903,0,1368,6977,21150,19905,2558
23,10882,0,1377,6909,21803,19714,2596
24,10847,0,1315,6903,21264,19961,2629
25,10681,0,1259,6810,21108,19817,2612
26,10728,0,1264,6760,21891,19724,2704
27,10887,0,1214,7002,22039,19717,2671
28,10920,0,1304,6897,22354,19526,2719
29,10757,0,1237,6779,22469,19741,2741
30,10799,0,1124,6791,22347,19784,2884
31,10676,0,1168,6793,22375,19836,2715
32,10869,0,1124,6988,22859,19783,2757
33,10773,0,1064,6977,22775,19791,2732
34,10983,0,1167,7042,23207,19473,2774
35,11004,0,1152,7022,23674,19549,2830
36,10947,0,1058,7020,23441,19621,2869
37,10716,0,1014,6843,23015,19600,2859
38,10811,0,1037,6893,23075,19794,2881
39,10891,0,1032,6980,23676,19872,2879
40,10898,0,1065,6877,23922,19645,2956
41,10905,0,1012,6921,23693,19873,2972
42,10745,0,1007,6824,23978,19560,2914
43,10920,0,1019,6951,24318,19512,2950
44,10847,0,1017,6906,24205,19417,2924
45,10921,0,1047,6873,24601,19586,3001
46,10741,0,977,6851,24598,19984,2913
47,10713,0,958,6727,24690,19320,3028
48,10780,0,932,6858,24873,19429,2990
49,10798,0,959,6914,25197,19451,2925
50,10931,0,950,6927,25032,19979,3054
51,10868,0,968,6948,25275,19717,2952
52,10983,0,920,6982,25549,19849,3081
53,10819,0,926,6900,25608,19461,2993
54,10877,0,921,6915,25539,19547,3041
55,11071,0,901,7048,26449,19377,3122
56,10935,0,850,6990,25961,19870,3095
57,10962,0,899,7057,26174,19336,3006
58,10701,0,871,6840,25993,19639,2990
59,10822,0,810,6908,26139,19979,3104
60,10797,0,843,6908,26224,19892,3046
61,9824,0,942,6170,25863,19774,2712
62,9909,0,779,6449,25570,19885,2681
63,9807,0,806,6415,25043,19924,2586
64,9795,0,765,6402,25192,19853,2628
65,10142,0,800,6697,25331,19810,2645
66,9695,0,697,6417,24930,19427,2581
67,9775,0,724,6452,24983,19695,2599
68,10037,0,693,6689,25271,19769,2655
69,9851,0,702,6518,24852,19850,2631
70,9987,0,621,6555,25136,19312,2811
71,9876,0,642,6554,25075,19697,2680
72,9991,0,678,6623,25568,19682,2690
73,9769,0,621,6474,25243,19659,2674
74,9770,0,642,6491,24550,19828,2637
75,9846,0,609,6557,24905,19731,2680
76,9762,0,599,6424,25062,19720,2739
77,9802,0,586,6443,25038,19491,2773
78,9895,0,620,6577,24698,19960,2698
79,9807,0,540,6559,24962,19846,2708
80,9930,0,609,6578,25172,19974,2743
81,10200,0,580,6813,26098,19805,2807
82,9949,0,544,6703,25975,19574,2702
83,9822,0,553,6573,25901,19723,2696
84,9837,0,589,6515,25861,19600,2733
85,9958,0,536,6579,25539,19673,2843
86,9885,0,560,6572,25847,19852,2753
87,9681,0,549,6428,25304,19843,2704
88,9930,0,550,6570,25762,19508,2810
89,9832,0,563,6455,25850,19607,2814
90,9951,0,564,6527,25850,19696,2860
91,9836,0,546,6452,25886,19849,2838
92,9929,0,518,6574,25956,19922,2837
93,9897,0,500,6555,26026,19739,2842
94,9709,0,510,6344,25551,19839,2855
95,9957,0,557,6543,26615,19907,2857
96,9861,0,529,6551,26324,19718,2781
97,9713,0,508,6439,26190,19583,2766
98,9770,0,486,6428,26758,19605,2856
99,9773,0,492,6515,26208,19866,2766
100,9821,0,502,6478,26362,18990,2841
101,9960,0,523,6526,26745,19962,2911
102,9999,0,463,6620,26808,19526,2916
103,9941,0,488,6704,26293,19927,2749
104,9813,0,474,6424,26333,19693,2915
105,9818,0,478,6515,26885,19713,2825
106,9873,0,502,6471,26540,19908,2900
107,10062,0,487,6642,27127,19675,2933
108,9860,0,472,6553,26669,19495,2835
109,9838,0,445,6576,26894,19614,2817
110,9815,0,476,6442,26902,19901,2897
111,9905,0,451,6549,26974,19562,2905
112,9942,0,438,6626,27277,19682,2878
113,9972,0,427,6615,26990,19680,2930
114,9866,0,421,6571,27034,19599,2874
115,9914,0,458,6544,27058,19270,2912
116,9809,0,428,6528,26973,19484,2853
117,9841,0,427,6577,26915,19986,2837
118,9853,0,444,6491,27308,19807,2918
119,9864,0,460,6457,27142,19484,2947
120,9941,0,460,6433,27064,19703,3048
121,9452,0,471,6306,26760,19882,2675
122,9426,0,437,6344,26760,19914,2645
123,9460,0,480,6414,26928,19914,2566
124,9515,0,457,6457,27289,19740,2601
125,9454,0,453,6394,27110,19657,2607
126,9376,0,418,6474,26902,19376,2484
127,9415,0,460,6395,26806,19519,2560
128,9609,0,472,6497,27114,19850,2640
129,9575,0,442,6447,26987,19857,2686
130,9348,0,418,6433,26566,19968,2497
131,9356,0,412,6409,26823,19329,2535
132,9450,0,453,6513,27089,19924,2484
133,9421,0,431,6547,26859,19651,2443
134,9480,0,442,6459,26974,19619,2579
135,9372,0,403,6371,26534,19813,2598
136,9532,0,433,6482,26962,19757,2617
137,9641,0,452,6518,27317,19862,2671
138,9409,0,388,6454,27071,19551,2567
139,9667,0,452,6568,27272,19582,2647
140,9387,0,396,6321,27037,19894,2670
141,9435,0,389,6472,26977,19883,2574
142,9492,0,427,6455,27071,19835,2610
143,9529,0,398,6422,26932,19701,2709
144,9642,0,392,6578,27183,19765,2672
145,9363,0,389,6327,27124,19636,2647
146,9511,0,364,6638,27177,19609,2509
147,9617,0,402,6611,27491,19501,2604
148,9441,0,387,6477,27388,19749,2577
149,9589,0,343,6585,27104,19778,2661
150,9517,0,368,6535,27195,19734,2614
151,9498,0,392,6495,27261,19688,2611
152,9596,0,348,6590,27177,19631,2658
153,9565,0,370,6529,27420,19638,2666
154,9477,0,380,6395,27414,19446,2702
155,9494,0,398,6455,27444,19535,2641
156,9566,0,364,6586,27218,19922,2616
157,9422,0,355,6462,27351,19297,2605
158,9473,0,342,6438,27543,19521,2693
159,9549,0,376,6472,26979,19769,2701
160,9505,0,404,6437,26744,19716,2664
161,9421,0,388,6371,26823,19754,2662
162,9645,0,380,6509,26779,19442,2756
163,9485,0,396,6453,27098,19112,2636
164,9414,0,360,6386,26883,19603,2668
165,9494,0,335,6533,27116,19600,2626
166,9480,0,364,6397,26885,19825,2719
167,9515,0,345,6417,26824,19964,2753
168,9451,0,368,6338,26826,19783,2745
169,9558,0,374,6478,27117,19720,2706
170,9536,0,364,6479,27169,19393,2693
171,9317,0,364,6300,26811,19613,2653
172,9557,0,353,6509,26640,19802,2695
173,9200,0,341,6261,26719,19484,2598
174,9390,0,342,6397,26477,19630,2651
175,9474,0,344,6437,26817,19507,2693
176,9420,0,353,6407,26786,19739,2660
177,9442,0,360,6425,26946,19533,2657
178,9424,0,360,6448,26791,19976,2616
179,9549,0,377,6506,26544,19558,2666
180,9581,0,311,6465,26104,19615,2805
181,9804,0,424,6635,26514,19877,2745
182,9676,0,384,6654,25956,19673,2638
183,9764,0,409,6674,26236,19410,2681
184,9782,0,382,6747,26366,19532,2653
185,9950,0,397,6806,26323,19533,2747
186,9753,0,373,6774,26093,19698,2606
187,9651,0,361,6646,25978,19713,2644
188,9754,0,358,6702,26042,19299,2694
189,9648,0,352,6691,26130,19498,2605
190,9798,0,368,6698,25690,19750,2732
191,9835,0,390,6709,26022,19454,2736
192,9702,0,344,6708,25736,19603,2650
193,9716,0,356,6686,25615,19808,2674
194,9731,0,363,6590,25889,19750,2778
195,9820,0,340,6752,25952,19571,2728
196,9572,0,335,6615,25610,19672,2622
197,9859,0,336,6924,25672,19519,2599
198,9717,0,376,6592,25692,19425,2749
199,9750,0,348,6753,25613,19471,2649
200,9814,0,347,6787,25486,19895,2680
201,9604,0,327,6640,25778,19984,2637
202,9683,0,343,6708,25606,19668,2632
203,9857,0,364,6717,25364,19612,2776
204,9626,0,313,6669,25707,19691,2644
205,9819,0,353,6764,25790,19742,2702
206,9908,0,365,6814,25746,19936,2729
207,9894,0,308,6856,25806,19766,2730
208,9624,0,357,6657,25333,19814,2610
209,9683,0,295,6677,25930,19532,2711
210,9832,0,312,6764,26013,19702,2756
211,9717,0,340,6680,25747,19876,2697
212,9613,0,348,6641,25546,19770,2624
213,9569,0,362,6510,25318,19731,2697
214,9570,0,301,6623,25100,19765,2646
215,9818,0,310,6826,25373,19688,2682
216,9760,0,331,6768,25685,19784,2661
217,9730,0,332,6743,25597,19648,2655
218,9741,0,329,6694,25671,19735,2718
219,9744,0,312,6716,25441,19909,2716
220,9624,0,323,6541,25620,19786,2760
221,9737,0,316,6760,25312,19425,2661
222,9672,0,342,6699,25346,19572,2631
223,9839,0,341,6686,25261,19730,2812
224,9647,0,314,6710,25193,19655,2623
225,9682,0,305,6642,25071,19552,2735
226,9859,0,342,6702,25049,19604,2815
227,9798,0,298,6704,25480,19848,2796
228,9636,0,311,6670,25093,19507,2655
229,9774,0,328,6724,25159,19947,2722
230,9736,0,315,6674,25254,19490,2747
231,9751,0,315,6631,24883,19663,2805
232,9684,0,297,6636,25019,19537,2751
233,9754,0,313,6668,25001,19981,2773
234,9802,0,312,6750,24799,19883,2740
235,9703,0,304,6749,24685,19924,2650
236,9765,0,332,6725,25201,19950,2708
237,9812,0,345,6745,24952,19755,2722
238,9746,0,291,6736,25196,19553,2719
239,9638,0,286,6666,24530,19733,2686
240,9719,0,314,6583,24757,19308,2822
241,9380,0,365,6378,24434,19681,2637
242,9353,0,376,6415,24461,19963,2562
243,9091,0,365,6287,24375,19855,2439
244,9279,0,350,6335,23979,19582,2594
245,9252,0,301,6428,24306,19755,2523
246,9124,0,338,6347,23999,19352,2439
247,9170,0,327,6353,24207,19462,2490
248,9307,0,351,6383,23784,19355,2573
249,9043,0,306,6221,23755,19740,2516
250,9200,0,332,6334,23662,19145,2534
251,9321,0,343,6439,24026,19909,2539
252,9237,0,346,6418,23872,19736,2473
253,9278,0,387,6378,23787,19465,2513
254,9425,0,305,6506,23709,19977,2614
255,9279,0,333,6382,23407,19949,2564
256,9183,0,329,6341,23491,19596,2513
257,9164,0,330,6310,23435,19686,2524
258,9320,0,339,6394,23353,19915,2587
259,9390,0,330,6491,23628,19818,2569
260,9424,0,321,6533,23200,19619,2570
261,9386,0,343,6536,23287,19446,2507
262,9358,0,340,6522,23448,19727,2496
263,9270,0,304,6483,23222,19500,2483
264,9415,0,321,6506,22968,19490,2588
265,9392,0,310,6483,23022,19774,2599
266,9245,0,346,6437,22885,19657,2462
267,9269,0,306,6415,22888,19786,2548
268,9175,0,309,6334,22701,19747,2532
269,9242,0,321,6400,23034,19545,2521
270,9252,0,336,6377,22911,19883,2539
271,9311,0,322,6477,22574,19566,2512
272,9253,0,335,6360,22344,19900,2558
273,9272,0,317,6413,22886,19706,2542
274,9207,0,315,6367,22296,19886,2525
275,9094,0,301,6276,22394,19764,2517
276,9273,0,304,6475,22596,19668,2494
277,9271,0,281,6397,22412,19527,2593
278,9239,0,280,6474,22303,19401,2485
279,9162,0,311,6375,22151,19747,2476
280,9315,0,288,6419,22056,19614,2608
281,9097,0,291,6263,22163,19639,2543
282,9215,0,292,6426,22092,19743,2497
283,9193,0,299,6486,22390,19653,2408
284,9181,0,309,6435,22033,19931,2437
285,9198,0,300,6393,21576,19768,2505
286,9273,0,313,6466,21913,19480,2494
287,9247,0,306,6399,21862,19620,2542
288,9348,0,326,6478,22554,19612,2544
