1,10796,0,8992,1801,12802,9650,3,376
2,10994,0,5646,4502,16430,9861,846,10701
3,10761,0,3574,5522,17060,9713,1665,19152
4,10837,0,3076,5494,17084,9986,2267,25793
5,10647,0,2533,5472,16886,9735,2642,30165
6,10804,0,2494,5544,17295,9839,2766,33878
7,10742,0,2286,5372,17421,9755,3084,37370
8,10878,0,2254,5381,18064,9756,3243,40421
9,10835,0,2032,5488,18272,9954,3315,43804
10,10780,0,1931,5380,18160,9903,3469,50720
11,10690,0,1793,5419,18175,9973,3478,53138
12,10716,0,1872,5418,19421,9642,3426,56251
13,10896,0,1670,5569,19896,9433,3657,60216
14,10780,0,1605,5428,19390,9937,3747,64232
15,10819,0,1626,5394,19697,9887,3799,70246
16,10805,0,1565,5489,20168,9373,3751,73665
17,10945,0,1515,5565,20234,9774,3865,76052
18,10757,0,1440,5368,20096,9747,3949,78907
19,10824,0,1436,5492,20359,9899,3896,82297
20,10954,0,1427,5587,20668,9401,3940,85665
21,10893,0,1381,5546,20777,9761,3966,88119
22,10903,0,1358,5512,20813,9758,4033,90234
23,10882,0,1357,5457,21065,9933,4068,91893
24,10847,0,1326,5505,20874,9889,4016,96644
25,10681,0,1253,5390,20858,9983,4038,100182
26,10728,0,1229,5372,21289,9646,4127,102934
27,10887,0,1212,5535,21532,9914,4140,106090
28,10920,0,1329,5475,21675,9480,4116,110579
29,10757,0,1263,5345,22039,9936,4149,112633
30,10799,0,1156,5360,21671,9688,4283,115418
31,10676,0,1155,5349,22079,9816,4172,117056
32,10869,0,1108,5503,22297,9962,4258,118176
33,10773,0,1042,5476,22210,9796,4255,119705
34,10983,0,1160,5516,22797,9710,4307,121691
35,11004,0,1138,5562,23135,9648,4304,124860
36,10947,0,1064,5561,23035,9607,4322,127148
37,10716,0,1008,5446,22631,9528,4262,130103
38,10811,0,1020,5555,22455,9795,4236,132255
39,10891,0,981,5471,23253,9724,4439,133065
40,10898,0,1016,5312,23350,9939,4570,134197
41,10905,0,985,5462,23253,9789,4458,137329
42,10745,0,1036,5408,23494,9679,4301,138876
43,10920,0,1009,5370,23724,9874,4541,141746
44,10847,0,977,5529,23485,9780,4341,145292
45,10921,0,1055,5459,23971,9809,4407,147264
