1,10796,0,8981,1815,12793,9717,0,263
2,10994,0,5868,4482,16623,9900,644,9148
3,10761,0,3886,5516,17410,9765,1359,15967
4,10837,0,3600,5361,17859,9931,1876,19578
5,10647,0,3147,5350,17286,9991,2150,23660
6,10804,0,3100,5440,17774,9679,2264,31017
7,10742,0,2884,5433,18139,9639,2425,37372
8,10878,0,2859,5394,18895,9716,2625,40182
9,10835,0,2754,5427,19020,9767,2654,44791
10,10780,0,2644,5444,19018,9343,2692,47770
11,10690,0,2520,5298,19051,9983,2872,50388
12,10716,0,2551,5321,20031,9718,2844,54989
13,10896,0,2477,5445,20720,9960,2974,58770
14,10780,0,2459,5366,20604,9335,2955,64129
15,10819,0,2512,5354,20450,9976,2953,69342
16,10805,0,2414,5358,20877,9622,3033,72087
17,10945,0,2272,5556,21135,9751,3117,72975
18,10757,0,2369,5307,21094,9630,3081,72897
19,10824,0,2383,5411,20707,9963,3030,75481
20,10954,0,2253,5490,21659,9679,3211,79896
21,10893,0,2223,5433,21657,9882,3237,83050
22,10903,0,2245,5452,21657,9915,3206,84287
23,10882,0,2270,5448,22182,9895,3164,88386
24,10847,0,2238,5366,21813,9695,3243,89876
25,10681,0,2167,5256,21922,9740,3258,89959
26,10728,0,2132,5296,22338,9678,3300,91455
27,10887,0,2205,5416,22696,9611,3266,93228
28,10920,0,2280,5358,22840,9675,3282,96876
29,10757,0,2207,5221,22997,9746,3329,97658
30,10799,0,2082,5307,22833,9746,3410,98067
31,10676,0,2139,5258,23050,9742,3279,99946
32,10869,0,2158,5362,23226,9895,3349,99845
33,10773,0,2130,5354,23441,9703,3289,99611
34,10983,0,2185,5453,23837,9955,3345,98961
35,11004,0,2230,5500,24271,9605,3274,99695
36,10947,0,2185,5477,24065,9883,3285,99565
37,10716,0,2122,5344,23654,9820,3250,99753
38,10811,0,2184,5328,23702,9883,3299,99944
39,10891,0,2117,5415,24493,9921,3359,99668
40,10898,0,2255,5318,24602,9642,3325,99972
41,10905,0,2120,5376,24577,9751,3409,99510
42,10745,0,2244,5339,24760,9893,3162,99893
43,10920,0,2234,5349,25002,9661,3337,99826
44,10847,0,2258,5356,24724,9850,3233,99972
45,10921,0,2227,5375,25064,9881,3319,99550
46,10741,0,2246,5308,25533,9727,3187,99795
47,10713,0,2178,5202,25285,9720,3333,99663
48,10780,0,2149,5365,25648,9665,3266,99930
49,10798,0,2157,5366,25997,9897,3275,99831
50,10931,0,2229,5390,25853,9645,3312,99702
51,10868,0,2274,5299,25937,9734,3295,99533
52,10983,0,2321,5476,26227,9646,3186,99889
53,10819,0,2168,5260,26227,9981,3391,99640
54,10877,0,2209,5384,26110,9745,3284,99816
55,11071,0,2232,5468,27446,9938,3371,99564
56,10935,0,2165,5517,26750,9856,3253,99674
57,10962,0,2336,5403,26696,9720,3223,99729
58,10701,0,2210,5365,26740,9969,3126,99657
59,10822,0,2145,5431,26724,9584,3246,99651
60,10797,0,2146,5364,27055,9498,3287,99968
61,9824,0,2160,4830,26495,9704,2834,99874
62,9909,0,2052,5097,25720,9837,2760,99705
63,9807,0,2021,5062,25625,9733,2724,99657
64,9795,0,2043,4976,25714,9961,2776,99782
65,10142,0,2164,5264,25899,9488,2714,99672
66,9695,0,2014,5010,25765,9759,2671,99903
67,9775,0,2097,5040,25454,9667,2638,99855
68,10037,0,2120,5205,25971,9875,2712,99884
69,9851,0,2125,5014,25730,9529,2712,99877
70,9987,0,2191,5114,25785,9780,2682,99693
