1,10796,0,8967,1829,12801,9782,0,0
2,10994,0,5842,4507,16691,9840,645,8703
3,10761,0,3974,5424,17555,9706,1363,14686
4,10837,0,3596,5365,17535,9635,1876,20834
5,10647,0,3160,5393,17119,9918,2094,26410
6,10804,0,3009,5456,17719,9854,2339,32127
7,10742,0,2922,5385,18101,9768,2435,36173
8,10878,0,2874,5373,18807,9779,2631,40315
9,10835,0,2746,5398,18905,9912,2691,43962
10,10780,0,2638,5399,18890,9972,2743,47452
11,10690,0,2522,5417,19208,9661,2751,50724
12,10716,0,2545,5374,20063,9742,2797,54642
13,10896,0,2449,5528,20413,9875,2919,57221
14,10780,0,2425,5424,20331,9500,2931,58283
15,10819,0,2475,5305,20738,9562,3039,61182
16,10805,0,2408,5381,20981,9872,3016,63550
17,10945,0,2280,5464,21080,9950,3201,67763
18,10757,0,2298,5388,21198,9737,3071,69557
19,10824,0,2296,5398,21181,9667,3130,73352
20,10954,0,2297,5487,21474,9977,3170,77546
21,10893,0,2225,5439,21635,9782,3229,81115
22,10903,0,2219,5449,21723,9763,3235,84734
23,10882,0,2347,5392,22020,9949,3143,86366
24,10847,0,2231,5429,21836,9496,3187,87217
25,10681,0,2186,5268,21491,9986,3227,88953
26,10728,0,2209,5289,22653,9838,3230,91903
27,10887,0,2162,5424,22686,9596,3301,92043
28,10920,0,2205,5410,22714,9712,3305,94699
29,10757,0,2194,5271,22938,9917,3292,95947
30,10799,0,2055,5366,22762,9913,3378,97550
31,10676,0,2170,5339,22938,9729,3167,99670
32,10869,0,2089,5435,23538,9990,3345,101945
33,10773,0,2084,5473,23239,9889,3216,106691
34,10983,0,2158,5412,23737,9974,3413,109022
35,11004,0,2135,5445,24144,9843,3424,113836
36,10947,0,2144,5498,23878,9845,3305,114118
37,10716,0,2053,5300,23762,9596,3363,118041
38,10811,0,2081,5337,23791,9772,3393,119114
39,10891,0,2010,5426,24288,9994,3455,118916
40,10898,0,2165,5292,24586,9586,3441,121700
41,10905,0,1973,5530,24330,9797,3402,122196
42,10745,0,2010,5264,24747,9963,3471,122294
43,10920,0,2132,5320,24872,9868,3468,122396
44,10847,0,2040,5397,24617,9883,3410,123359
45,10921,0,2024,5390,24849,9942,3507,123236
46,10741,0,1994,5359,25314,9897,3388,125024
47,10713,0,1984,5214,25197,9937,3515,126872
48,10780,0,1978,5337,25192,9850,3465,126927
49,10798,0,1979,5399,25901,9727,3420,128214
50,10931,0,1917,5476,25854,9816,3538,131314
51,10868,0,1927,5406,26066,9902,3535,134674
52,10983,0,1998,5356,26152,9771,3629,136312
53,10819,0,1978,5365,26368,9977,3476,136709
54,10877,0,1979,5428,26292,9396,3470,136744
55,11071,0,1929,5525,27185,9517,3617,138920
56,10935,0,1955,5491,26665,9797,3489,139216
57,10962,0,1967,5464,26675,9979,3531,139598
58,10701,0,1923,5347,26736,9892,3431,139649
59,10822,0,1860,5414,26936,9750,3548,140048
60,10797,0,1858,5330,26921,9924,3609,140658
61,9824,0,1865,4857,26450,9902,3102,144325
62,9909,0,1771,5104,25770,9775,3034,147341
63,9807,0,1760,5035,25468,9463,3012,151296
64,9795,0,1687,5060,25496,9837,3048,152115
65,10142,0,1797,5243,25764,9917,3102,155593
66,9695,0,1709,4976,25602,9756,3010,156346
67,9775,0,1770,5009,25429,9546,2996,160191
68,10037,0,1755,5237,25788,9888,3045,163851
69,9851,0,1766,5012,25490,9619,3073,168018
70,9987,0,1737,5120,25704,9754,3130,171082
71,9876,0,1697,5145,25468,9699,3034,174065
72,9991,0,1783,5174,26018,9972,3034,177547
73,9769,0,1626,5109,25772,9820,3034,179569
74,9770,0,1683,5063,25223,9746,3024,184059
75,9846,0,1610,5145,25525,9976,3091,187337
76,9762,0,1685,5017,25620,9623,3060,188421
77,9802,0,1688,5000,25519,9994,3114,190721
78,9895,0,1616,5153,25610,9926,3126,195818
79,9807,0,1457,5169,25641,9912,3181,196070
80,9930,0,1527,5079,26145,9778,3324,199492
81,10200,0,1573,5374,27146,9441,3253,200831
82,9949,0,1464,5238,26395,9775,3247,206166
83,9822,0,1373,5169,26214,9906,3280,208791
84,9837,0,1451,5034,26332,9699,3352,209392
85,9958,0,1401,5103,26044,9901,3454,213537
86,9885,0,1391,5087,26387,9987,3407,215911
87,9681,0,1359,5008,26005,9809,3314,218549
88,9930,0,1364,5130,26219,9989,3436,218666
89,9832,0,1306,5035,26298,9658,3491,220693
90,9951,0,1381,5044,26464,9833,3526,222111
91,9836,0,1357,4966,26581,9942,3513,222977
92,9929,0,1327,5143,26351,9863,3459,224678
93,9897,0,1278,5130,26714,9799,3489,225941
94,9709,0,1255,5029,26521,9530,3425,226562
95,9957,0,1245,5157,26780,9790,3555,228263
96,9861,0,1269,5115,26960,9688,3477,229725
97,9713,0,1223,4966,26596,9786,3524,229738
98,9770,0,1193,4980,26859,9900,3597,231546
99,9773,0,1213,5073,26779,9909,3487,231600
100,9821,0,1180,5077,27037,9654,3564,232220
101,9960,0,1295,4978,27508,9984,3687,234451
102,9999,0,1294,5160,27456,9905,3545,234491
103,9941,0,1197,5125,26932,9812,3619,238549
104,9813,0,1240,4966,26940,9817,3607,238549
105,9818,0,1152,5078,27332,9964,3588,241038
106,9873,0,1253,4995,27190,9934,3625,245513
107,10062,0,1264,5147,27702,9811,3651,248510
108,9860,0,1191,5066,27596,9674,3603,249991
109,9838,0,1206,5104,27537,9882,3528,253002
110,9815,0,1187,5056,27646,9955,3572,255303
111,9905,0,1118,5103,27591,9896,3684,258964
112,9942,0,1131,5149,28192,9970,3662,259500
113,9972,0,1121,5181,27693,9759,3670,259994
114,9866,0,1175,5022,27784,9898,3669,262399
115,9914,0,1190,5110,27813,9958,3614,262469
116,9809,0,1137,5151,27534,9704,3521,262554
117,9841,0,1119,5038,27576,9905,3684,264554
118,9853,0,1113,5051,27943,9732,3689,270308
119,9864,0,1148,5022,27931,9981,3694,270977
120,9941,0,1175,5054,27451,9836,3712,271488
121,9452,0,1124,5005,27358,9648,3323,274804
122,9426,0,983,5078,27263,9998,3365,275640
123,9460,0,1045,5233,27422,9815,3182,278457
124,9515,0,976,5307,27584,9855,3232,280109
125,9454,0,1042,5150,27449,9596,3262,283469
126,9376,0,969,5196,27091,9899,3211,286713
127,9415,0,1057,5075,27279,9596,3283,289128
128,9609,0,1043,5217,27336,9867,3349,291832
129,9575,0,1032,5230,27530,9556,3313,293352
130,9348,0,954,5152,27233,9578,3242,293232
131,9356,0,955,5236,26836,9816,3165,295917
132,9450,0,1012,5252,27571,9491,3186,297543
133,9421,0,1011,5297,27343,9721,3113,297664
134,9480,0,1046,5190,27058,9996,3244,301080
135,9372,0,999,5138,27057,9730,3235,304574
136,9532,0,1006,5280,27216,9784,3246,308214
137,9641,0,1001,5348,27289,9959,3292,308582
138,9409,0,973,5196,27483,9767,3240,312958
139,9667,0,1020,5353,27569,9285,3294,315904
140,9387,0,996,5108,27578,9793,3283,321101
141,9435,0,950,5215,27459,9645,3270,326261
142,9492,0,977,5159,27423,9824,3356,329845
143,9529,0,942,5166,27340,9582,3421,335431
144,9642,0,1002,5256,27765,9585,3384,338575
145,9363,0,950,5070,27479,9677,3343,344424
146,9511,0,876,5311,27545,9639,3324,346218
147,9617,0,956,5183,27879,9467,3478,349992
148,9441,0,844,5220,27755,9506,3377,353813
149,9589,0,876,5209,27569,9759,3504,358132
150,9517,0,832,5281,27775,9667,3404,361234
151,9498,0,859,5276,27763,9537,3363,364106
152,9596,0,845,5200,27615,9705,3551,366836
153,9565,0,841,5228,28080,9684,3496,370623
154,9477,0,851,5119,27856,9699,3507,372616
155,9494,0,853,5222,27341,9916,3419,375916
156,9566,0,781,5332,27710,9917,3453,376379
157,9422,0,755,5152,27565,9848,3515,379530
158,9473,0,813,5224,27988,9508,3436,383031
159,9549,0,779,5243,27592,9813,3527,383702
160,9505,0,778,5092,27307,9684,3635,384070
161,9421,0,776,5126,27385,9564,3519,384452
162,9645,0,771,5189,27132,9921,3685,385905
163,9485,0,738,5199,27441,9592,3548,386402
164,9414,0,741,5185,27096,9749,3488,389998
165,9494,0,720,5186,27651,9442,3588,390416
166,9480,0,736,5088,27373,9812,3656,392873
167,9515,0,716,5144,27508,9701,3655,395576
168,9451,0,700,5127,27497,9694,3624,398910
169,9558,0,705,5179,27430,9871,3674,402261
170,9536,0,711,5279,27601,9765,3546,403392
171,9317,0,682,5109,26909,9827,3526,405650
172,9557,0,681,5268,27149,9798,3608,408538
173,9200,0,648,5010,27099,9381,3542,410158
174,9390,0,713,5057,27382,9425,3620,410486
175,9474,0,657,5150,27236,9529,3667,409933
176,9420,0,681,5124,27373,9809,3615,410957
177,9442,0,709,5158,27257,9652,3575,412285
178,9424,0,638,5171,27204,9862,3615,413935
179,9549,0,666,5136,27083,9852,3747,414057
180,9581,0,636,5159,26983,9693,3786,414079
181,9804,0,770,5397,27016,9724,3637,414054
182,9676,0,700,5397,26586,9879,3579,416073
183,9764,0,734,5417,26688,9783,3613,417111
184,9782,0,688,5451,26610,9786,3643,419298
185,9950,0,712,5507,26648,9898,3731,422695
186,9753,0,681,5395,26660,9814,3677,425038
187,9651,0,708,5385,26608,9875,3558,425492
188,9754,0,750,5405,26647,9977,3599,426216
189,9648,0,674,5385,26302,9914,3589,428242
190,9798,0,714,5404,26195,9941,3680,431333
191,9835,0,764,5377,26329,9776,3694,431574
192,9702,0,678,5421,26296,9976,3603,431612
193,9716,0,723,5407,26178,9244,3586,431635
194,9731,0,749,5291,26382,9842,3691,431689
195,9820,0,722,5430,26319,9164,3668,432292
196,9572,0,744,5359,25942,9830,3469,434115
197,9859,0,699,5591,25977,9700,3569,436405
198,9717,0,753,5349,26176,9755,3615,439957
199,9750,0,705,5552,25958,9760,3493,443220
200,9814,0,733,5517,26253,9911,3564,446735
201,9604,0,707,5428,26243,9936,3469,450652
202,9683,0,680,5359,26163,9481,3644,451008
203,9857,0,715,5435,26312,9757,3707,451890
204,9626,0,697,5460,26087,9746,3469,451867
205,9819,0,646,5524,26335,9708,3649,453094
206,9908,0,730,5393,26598,9984,3785,453651
207,9894,0,679,5501,26533,9541,3714,454792
208,9624,0,684,5359,26133,9604,3581,457896
209,9683,0,667,5326,26536,9634,3690,460208
210,9832,0,671,5395,26663,9580,3766,460131
211,9717,0,649,5398,26314,9788,3670,460184
212,9613,0,631,5259,25998,9707,3723,460156
213,9569,0,641,5194,25787,9880,3734,460069
214,9570,0,548,5336,25752,9764,3686,460255
215,9818,0,620,5443,25684,9992,3755,459965
216,9760,0,628,5452,26228,9701,3680,459915
217,9730,0,557,5411,26056,9635,3762,459927
218,9741,0,585,5367,26210,9600,3789,460255
219,9744,0,566,5338,26104,9769,3840,460035
220,9624,0,572,5316,26267,9555,3736,460039
221,9737,0,567,5472,25733,9922,3698,460280
222,9672,0,578,5352,25842,9672,3742,460232
223,9839,0,599,5415,25991,9419,3825,460413
224,9647,0,538,5451,25721,9640,3658,460282
225,9682,0,508,5357,25480,9829,3817,461057
226,9859,0,538,5433,25536,9701,3888,463085
227,9798,0,554,5452,25951,9188,3792,464902
228,9636,0,546,5325,25550,9601,3765,466297
229,9774,0,551,5490,25881,9526,3733,466504
230,9736,0,541,5364,25749,9688,3831,470029
231,9751,0,535,5351,25583,9696,3865,470752
232,9684,0,502,5364,25404,9859,3818,471453
233,9754,0,526,5359,25571,9932,3869,471219
234,9802,0,512,5475,25727,9643,3815,472381
235,9703,0,481,5416,25465,9745,3806,472362
236,9765,0,496,5432,25794,9624,3837,472253
237,9812,0,543,5430,25547,9632,3839,472403
238,9746,0,494,5413,25998,9410,3839,472218
239,9638,0,509,5332,25163,9290,3797,472360
240,9719,0,518,5364,25292,9703,3837,472364
241,9380,0,555,5247,24799,9742,3578,474579
242,9353,0,503,5292,24867,9873,3558,478165
243,9091,0,504,5190,24785,9753,3397,478834
244,9279,0,534,5201,24204,9627,3544,479200
245,9252,0,499,5182,24446,9904,3571,480219
246,9124,0,492,5158,24472,9635,3474,480949
247,9170,0,502,5082,24596,9601,3586,484095
248,9307,0,520,5161,24155,9871,3626,485075
249,9043,0,480,5081,24280,9529,3482,485179
250,9200,0,461,5144,23929,9862,3595,487432
251,9321,0,515,5127,24453,9399,3679,487241
252,9237,0,537,5125,24408,9835,3575,487748
253,9278,0,534,5129,24060,9560,3615,488392
