1,10796,0,8959,1837,12614,10099,0,0
2,10994,0,5640,5354,16418,19698,0,0
3,10761,0,3586,7175,17204,25953,0,0
4,10837,0,3118,7656,17088,31638,63,999
5,10647,0,2564,7763,16874,31740,320,5986
6,10804,0,2470,7806,17269,31895,528,14656
7,10742,0,2308,7726,17606,31472,708,20654
8,10878,0,2219,7795,18059,31706,864,23938
9,10835,0,2064,7803,18431,31212,968,28661
10,10780,0,1982,7785,18230,31640,1013,32126
11,10690,0,1833,7718,18124,31978,1139,35324
12,10716,0,1822,7642,19346,31837,1252,39983
13,10896,0,1671,7946,19857,31821,1279,44388
14,10780,0,1706,7763,19573,31526,1311,48104
15,10819,0,1647,7762,19761,31320,1410,50126
16,10805,0,1565,7812,20171,31728,1428,54230
17,10945,0,1525,7917,20442,31858,1503,57476
18,10757,0,1489,7751,20089,31858,1517,62489
19,10824,0,1489,7764,20423,31740,1571,64777
20,10954,0,1397,7959,20708,31426,1598,67244
21,10893,0,1395,7831,20884,31461,1667,70433
22,10903,0,1351,7850,20884,31681,1702,72345
23,10882,0,1374,7794,21199,31688,1714,74728
24,10847,0,1311,7816,21034,31646,1720,77090
25,10681,0,1260,7614,20922,31836,1807,79588
26,10728,0,1228,7621,21359,31870,1879,80811
27,10887,0,1217,7880,22160,31526,1790,83275
28,10920,0,1285,7808,21759,31759,1827,86221
29,10757,0,1248,7581,22125,31345,1928,90352
30,10799,0,1179,7702,21951,31697,1918,93099
31,10676,0,1161,7623,22038,31686,1892,94752
32,10869,0,1113,7813,22449,31945,1943,96291
33,10773,0,1080,7811,22324,31773,1882,100204
34,10983,0,1181,7847,22875,31390,1955,102886
35,11004,0,1132,7874,23217,31896,1998,104363
36,10947,0,1088,7932,23107,31444,1927,105791
37,10716,0,1062,7706,22595,31903,1948,108328
38,10811,0,1048,7748,22707,31631,2015,112644
39,10891,0,1029,7859,23492,31519,2003,113959
40,10898,0,1047,7780,23428,31867,2071,117494
41,10905,0,986,7839,23393,31815,2080,119411
42,10745,0,1025,7673,23638,31414,2047,122016
43,10920,0,1033,7807,23905,31439,2080,123624
44,10847,0,1037,7736,23770,31662,2074,125053
45,10921,0,1075,7707,24163,31792,2139,127652
46,10741,0,916,7637,24302,31860,2188,129002
47,10713,0,970,7617,23996,31797,2126,129913
48,10780,0,919,7814,24729,31491,2047,131835
49,10798,0,968,7679,24979,31731,2151,133709
50,10931,0,943,7776,24734,31964,2212,134809
51,10868,0,959,7755,24781,31594,2154,135687
52,10983,0,938,7885,25335,31572,2160,138397
53,10819,0,930,7729,25434,31529,2160,140052
54,10877,0,926,7745,25219,31660,2206,141464
55,11071,0,894,7997,25874,31616,2180,142218
56,10935,0,870,7834,25655,31566,2231,143661
57,10962,0,904,7831,25660,31643,2227,145289
58,10701,0,891,7658,26278,31945,2152,148308
59,10822,0,848,7679,25819,31555,2295,151019
60,10797,0,838,7736,25967,31045,2223,153263
61,9824,0,919,6837,25469,31832,2068,154358
62,9909,0,795,7177,24773,31559,1937,156472
63,9807,0,809,7147,24857,31422,1851,159221
64,9795,0,744,7203,24713,31973,1848,161199
65,10142,0,778,7481,25015,31753,1883,162885
66,9695,0,703,7190,24663,31690,1802,164767
67,9775,0,729,7192,24662,30580,1854,166500
68,10037,0,712,7470,24856,31712,1855,167862
69,9851,0,736,7232,24876,31525,1883,171047
70,9987,0,680,7443,24470,31940,1864,172850
71,9876,0,678,7352,24666,31630,1846,174257
72,9991,0,664,7424,25075,31278,1903,174479
73,9769,0,602,7349,24796,31643,1818,176820
74,9770,0,654,7264,24538,31747,1852,178614
75,9846,0,612,7311,24575,31807,1923,179230
76,9762,0,596,7217,24791,31718,1949,181698
77,9802,0,581,7251,24545,31969,1970,183454
