0
0
0
5
0
3
0
3
0
0
3
0
2
0
2
0
1
0
2
0
3
0
2
0
0
0
2
2
1
0
3
2
250
2
0
0
2
2
3
0
0
0
0
0
1
0
2
2
0
2
0
0
0
0
2
3
3
0
0
0
0
0
6
2
250
0
0
0
250
0
3
0
0
2
0
2
2
1
0
0
1
0
0
3
0
0
3
3
2
250
0
0
0
2
3
0
0
0
2
3
4
0
3
3
0
2
0
0
0
0
0
3
2
0
4
1
1
0
0
1
1
250
0
0
0
1
3
0
0
3
4
3
0
0
0
2
2
0
3
0
0
3
0
3
0
0
0
0
0
3
0
0
0
0
0
2
3
0
0
0
0
2
3
4
0
2
0
3
0
0
0
0
3
0
0
0
1
0
3
4
0
250
0
2
3
2
4
0
0
0
2
4
6
0
1
2
0
0
3
3
2
0
0
0
0
0
250
250
250
1
3
2
0
0
0
3
0
0
0
250
0
0
0
2
6
0
3
0
0
2
2
4
3
0
0
0
0
5
2
1
2
2
0
3
0
250
0
0
0
0
1
0
0
0
2
0
0
2
2
0
250
0
0
0
0
0
3
0
4
0
0
0
0
0
3
0
3
0
0
0
0
0
0
5
1
0
250
2
1
6
1
0
1
0
0
0
3
0
1
0
3
0
5
3
0
1
0
0
3
0
0
0
0
0
3
0
2
3
0
0
0
0
0
0
3
4
0
1
2
0
0
0
3
0
0
0
0
2
2
3
0
3
2
0
0
2
1
0
0
2
0
0
0
6
0
0
2
0
1
0
0
0
0
1
0
0
250
2
0
0
0
4
3
3
0
0
0
1
3
0
3
3
0
3
0
0
250
0
3
0
0
0
0
0
0
0
0
0
0
0
0
3
0
0
4
0
0
0
0
0
0
2
2
3
2
2
0
0
0
3
0
2
0
2
0
3
0
0
2
2
0
0
0
0
250
0
0
0
1
0
0
0
2
250
250
2
0
0
3
0
4
2
0
2
5
2
0
2
0
0
2
0
0
0
0
0
0
2
0
0
0
0
3
6
0
0
0
3
3
0
3
3
0
3
3
2
0
0
0
0
0
0
0
0
0
3
3
0
0
2
2
0
0
0
0
0
0
0
1
4
2
0
0
0
5
0
4
3
0
0
0
3
3
3
0
3
3
0
4
2
3
6
3
1
2
3
0
0
3
2
2
250
3
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
2
2
3
0
3
3
6
250
3
0
0
0
6
2
0
2
5
0
0
0
2
0
0
1
1
0
4
2
4
0
0
3
0
2
0
0
2
0
0
3
0
3
250
0
4
5
3
0
3
0
0
0
0
0
0
2
1
0
0
0
0
0
3
3
0
0
0
2
0
0
0
0
3
0
0
0
0
3
1
0
2
0
2
3
3
2
2
0
3
2
3
250
0
0
0
4
2
0
0
4
0
2
0
0
2
0
0
8
0
0
0
3
3
0
3
3
3
1
0
0
0
0
3
2
2
0
0
6
2
0
0
2
5
0
0
2
0
5
2
0
0
0
0
2
250
2
0
0
0
0
250
5
0
250
2
0
3
0
2
0
3
7
0
0
0
0
0
3
3
0
0
0
0
0
0
3
8
4
2
0
0
0
0
3
2
0
0
0
2
1
0
0
0
0
1
250
0
0
0
0
250
0
0
0
2
0
2
3
2
0
0
3
3
0
0
0
0
250
250
2
2
250
3
0
0
4
2
0
0
0
2
0
3
3
0
0
2
0
0
3
2
3
3
4
0
0
0
0
1
0
3
2
0
0
0
2
1
0
3
2
2
0
0
0
1
0
0
3
0
2
2
0
0
0
250
2
0
0
2
0
0
2
0
0
0
3
0
0
2
0
2
0
2
3
0
0
0
0
3
0
2
0
0
3
2
250
0
3
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
1
3
0
2
0
0
2
0
2
4
0
0
0
0
2
0
1
2
0
0
2
0
0
2
0
1
1
3
0
0
2
0
0
0
0
4
0
0
0
2
250
0
0
2
0
3
2
0
3
3
0
3
0
0
2
5
0
2
0
0
2
0
3
0
2
0
250
3
2
0
0
0
0
250
250
0
0
2
5
0
5
0
0
0
2
0
0
0
5
0
4
0
0
2
0
1
0
3
3
0
2
250
2
0
0
0
2
0
3
0
4
0
0
0
2
3
0
0
0
0
0
4
0
0
0
0
0
5
0
0
0
250
4
0
0
0
0
0
0
0
0
0
0
250
0
0
0
0
0
250
5
0
2
2
0
3
2
0
3
0
0
3
250
0
3
0
0
5
0
2
2
2
1
2
3
250
3
3
6
2
0
0
3
0
0
0
0
0
0
1
0
3
250
0
0
2
3
0
2
0
0
2
0
2
0
0
0
0
0
3
3
0
0
0
2
