1,10796,0,9012,1784,12672,9860,0
2,10994,0,6245,4562,17139,9645,187
3,10761,0,5009,5375,18187,9879,377
4,10837,0,4887,5291,18309,9789,659
5,10647,0,4658,5227,18236,9940,762
6,10804,0,4680,5355,18677,9701,769
7,10742,0,4643,5293,19065,9673,806
8,10878,0,4747,5264,19882,9652,867
9,10835,0,4746,5214,19888,9762,875
10,10780,0,4683,5215,19994,9853,882
11,10690,0,4628,5148,20305,9826,914
12,10716,0,4651,5136,21482,9961,929
13,10896,0,4668,5304,21885,9922,924
14,10780,0,4596,5288,21564,9909,896
15,10819,0,4650,5172,21789,9600,997
16,10805,0,4636,5203,22023,9850,966
17,10945,0,4631,5353,22434,9797,961
18,10757,0,4626,5191,22548,9754,940
19,10824,0,4574,5248,22396,9811,1002
20,10954,0,4569,5357,23054,9954,1028
21,10893,0,4645,5259,23236,9679,989
22,10903,0,4600,5368,22901,9997,935
23,10882,0,4504,5319,23225,9893,1059
24,10847,0,4609,5207,23182,9939,1031
25,10681,0,4564,5147,23102,9758,970
26,10728,0,4580,5134,23518,9769,1014
27,10887,0,4587,5281,24416,9409,1019
28,10920,0,4661,5209,23999,9889,1050
29,10757,0,4557,5176,24412,9290,1024
30,10799,0,4586,5203,24106,9709,1010
31,10676,0,4540,5181,24159,9873,955
32,10869,0,4503,5301,24767,9876,1065
33,10773,0,4482,5277,24569,9931,1014
34,10983,0,4619,5291,25313,9550,1073
35,11004,0,4510,5422,25439,9959,1072
36,10947,0,4471,5415,25205,9920,1061
37,10716,0,4527,5118,25096,9616,1071
38,10811,0,4622,5167,24801,9967,1022
39,10891,0,4474,5341,25644,9895,1076
40,10898,0,4668,5183,25990,9350,1047
41,10905,0,4547,5300,25808,9641,1058
42,10745,0,4495,5158,26011,9599,1092
43,10920,0,4566,5278,25908,9984,1076
44,10847,0,4423,5380,25729,9458,1044
45,10921,0,4593,5235,26506,9656,1093
46,10741,0,4420,5230,26562,9868,1091
47,10713,0,4532,5072,26706,9840,1109
48,10780,0,4490,5257,27038,9808,1033
49,10798,0,4465,5302,27171,9333,1031
50,10931,0,4518,5280,27320,9717,1133
51,10868,0,4653,5189,27226,9760,1026
52,10983,0,4558,5307,27572,9691,1118
53,10819,0,4424,5347,27797,9988,1048
54,10877,0,4580,5255,27607,9699,1042
55,11071,0,4625,5357,28599,9890,1089
56,10935,0,4473,5326,28187,9812,1136
57,10962,0,4441,5452,27993,9942,1069
58,10701,0,4440,5207,27938,9841,1054
59,10822,0,4369,5328,28198,9816,1125
60,10797,0,4357,5298,28355,9508,1142
61,9824,0,4108,4763,27454,9661,953
62,9909,0,3967,4983,26977,9803,959
63,9807,0,3941,4923,26784,9955,943
64,9795,0,3897,4939,26501,9878,959
65,10142,0,4023,5113,27280,9869,1006
66,9695,0,3835,4941,26748,9730,919
67,9775,0,3968,4915,26710,9423,892
68,10037,0,3954,5152,26986,9743,931
69,9851,0,3982,4927,26885,9877,942
70,9987,0,3925,5037,26819,9917,1025
71,9876,0,3923,5039,26909,9806,914
72,9991,0,4043,5021,27130,9945,927
73,9769,0,3837,4999,26947,9705,933
74,9770,0,3933,4892,26651,9702,945
75,9846,0,3911,5029,26827,9850,906
76,9762,0,3871,4906,27095,9601,985
77,9802,0,3925,4882,26718,9753,995
78,9895,0,3869,5058,26794,9620,968
79,9807,0,3839,5019,26980,9761,949
80,9930,0,3961,5037,27252,9855,932
81,10200,0,3985,5235,27678,9959,980
82,9949,0,3870,5088,27638,9499,991
83,9822,0,3881,4968,27582,9690,973
84,9837,0,3874,4941,27582,9929,1022
85,9958,0,3933,4991,27496,9978,1034
86,9885,0,3959,4978,27775,9729,948
87,9681,0,3816,4875,27220,9896,990
88,9930,0,4000,4937,27617,9886,993
89,9832,0,3944,4946,27662,9693,942
90,9951,0,4036,4945,27687,9948,970
91,9836,0,3954,4958,27745,9846,924
92,9929,0,3943,5009,27780,9634,977
93,9897,0,3871,5029,27807,9990,997
94,9709,0,3922,4884,27799,9369,903
95,9957,0,3916,5035,28190,9731,1006
96,9861,0,3897,4983,27961,9928,981
97,9713,0,3887,4864,27893,9857,962
98,9770,0,3815,4973,27900,9817,982
99,9773,0,3827,4990,28172,9748,956
100,9821,0,3886,4944,28091,9904,991
101,9960,0,4034,4930,28716,9862,996
102,9999,0,4025,5000,28568,9842,974
103,9941,0,3902,5096,28292,9640,943
104,9813,0,3999,4891,28034,9881,923
105,9818,0,3876,4947,28677,9774,995
106,9873,0,3896,4982,28601,9766,995
107,10062,0,4009,5009,28923,9910,1044
108,9860,0,3944,4948,28634,9755,968
109,9838,0,3915,5000,28869,9699,923
110,9815,0,3911,4934,28732,9670,969
111,9905,0,3941,4962,28877,9875,1003
112,9942,0,3990,4991,29194,9727,961
113,9972,0,3949,5027,29101,9891,996
114,9866,0,3881,4905,28908,9825,1080
115,9914,0,3854,5091,28871,9485,969
116,9809,0,3828,5028,28732,9846,953
117,9841,0,3851,4981,29054,9991,1009
118,9853,0,3954,4940,29151,9984,959
119,9864,0,3938,4913,28895,9656,1013
120,9941,0,4044,4919,29066,9830,978
121,9452,0,3642,4873,28401,9869,937
122,9426,0,3455,5074,28514,9909,897
123,9460,0,3449,5130,28652,9681,881
124,9515,0,3423,5145,28950,9530,947
125,9454,0,3397,5160,28461,9881,897
126,9376,0,3319,5140,28436,9787,917
127,9415,0,3369,5138,28416,9665,908
128,9609,0,3479,5157,28592,9573,973
129,9575,0,3531,5075,28988,9824,969
130,9348,0,3387,5119,28344,9675,842
131,9356,0,3388,5060,28541,9564,908
132,9450,0,3443,5092,28675,9807,915
133,9421,0,3380,5128,28524,9781,913
134,9480,0,3449,5126,28496,9392,905
135,9372,0,3398,5040,28264,9749,934
136,9532,0,3384,5191,28662,9820,957
137,9641,0,3454,5221,28827,9671,966
138,9409,0,3302,5180,28781,9851,927
139,9667,0,3463,5204,29046,9996,1000
140,9387,0,3437,5013,29050,9767,937
141,9435,0,3293,5196,28173,9952,946
142,9492,0,3431,5119,28763,9860,942
143,9529,0,3536,5003,28832,9643,990
144,9642,0,3501,5153,29076,9658,988
